# case	disease	pipeline_name	pipeline_version	timestamp	C3Y	DCC_path	filesize	file_format	md5sum	sample_name	sample_uuid
C3N-01846	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-01846.singleCaller.fixedHeader.vcf.gz	11815591	VCF	6952cb7dc730b2cef668edd7eebed843	C3N-01846.WXS.N.hg38	6fd023ee-ac38-43b3-a65a-8b56f0a445ac
C3N-01892	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-01892.maf.gz	25801765	MAF	9421671e642590f297b1267061b3d931	C3N-01892.WXS.N.hg38	5a24a636-aa48-4983-a815-0802da4e052e
C3N-01892	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-01892.singleCaller.fixedHeader.vcf.gz	17487474	VCF	db54f0958cc2d2ae4860565b5189735d	C3N-01892.WXS.N.hg38	5a24a636-aa48-4983-a815-0802da4e052e
C3N-01893	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-01893.maf.gz	23066374	MAF	4f7477a59fee3cf7bb8f2f102eebbc80	C3N-01893.WXS.N.hg38	125eae90-6a68-4939-b71c-8aefb6447a24
C3N-01893	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-01893.singleCaller.fixedHeader.vcf.gz	14102497	VCF	63b67c637b95bc26e4055327e8d70143	C3N-01893.WXS.N.hg38	125eae90-6a68-4939-b71c-8aefb6447a24
C3N-02252	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-02252.maf.gz	17429073	MAF	a3dad1920b54c1323c5459e62c6e9c77	C3N-02252.WXS.N.hg38	66ed598c-f43d-44a5-b496-af4330c65856
C3N-02252	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-02252.singleCaller.fixedHeader.vcf.gz	10392522	VCF	dabd9fb454446e8615b0c5388b61bc49	C3N-02252.WXS.N.hg38	66ed598c-f43d-44a5-b496-af4330c65856
C3N-02283	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-02283.maf.gz	16833480	MAF	def542d492c3d3d5bced70e489e9db6d	C3N-02283.WXS.N.hg38	af167ea3-342a-4fcd-8a84-580c91dd33f0
C3N-02283	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-02283.singleCaller.fixedHeader.vcf.gz	10678830	VCF	4a381fd6dede10438f0427ce124a904a	C3N-02283.WXS.N.hg38	af167ea3-342a-4fcd-8a84-580c91dd33f0
C3N-02284	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-02284.maf.gz	19774996	MAF	00ac4630895021d95cc4bd56d98a8de3	C3N-02284.WXS.N.hg38	595c07fb-051b-4c2a-855b-3ae60dcf59fc
C3N-02284	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-02284.singleCaller.fixedHeader.vcf.gz	13100965	VCF	99416ed957c953682748b2e45e6d294b	C3N-02284.WXS.N.hg38	595c07fb-051b-4c2a-855b-3ae60dcf59fc
C3N-02285	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-02285.maf.gz	18334103	MAF	9d568569d34296000470a91c79e81d04	C3N-02285.WXS.N.hg38	c2f3061e-edf4-488b-83fb-72037b2259b5
C3N-02285	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-02285.singleCaller.fixedHeader.vcf.gz	11754730	VCF	95162b32585532ef5fd4b8d7de6ad029	C3N-02285.WXS.N.hg38	c2f3061e-edf4-488b-83fb-72037b2259b5
C3N-02288	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-02288.maf.gz	19996135	MAF	62c3eefb4601c467d671d10533d763f2	C3N-02288.WXS.N.hg38	4c312282-97da-44e1-8846-29ce79da0f50
C3N-02288	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-02288.singleCaller.fixedHeader.vcf.gz	12161582	VCF	f94b89705b6ec370bf65b6ee292d893c	C3N-02288.WXS.N.hg38	4c312282-97da-44e1-8846-29ce79da0f50
C3N-02289	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-02289.maf.gz	18765325	MAF	2ffa86b6953c9d8b365dd489045e1fd7	C3N-02289.WXS.N.hg38	899a7f1c-1488-4359-99ed-7369191b8979
C3N-02289	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-02289.singleCaller.fixedHeader.vcf.gz	11378621	VCF	f1141ad5ae1c0a756530790cbcefda04	C3N-02289.WXS.N.hg38	899a7f1c-1488-4359-99ed-7369191b8979
C3N-02300	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-02300.maf.gz	16597541	MAF	c2c3987946279a60c107f60a5031460b	C3N-02300.WXS.N.hg38	efb4390e-7744-4b34-9606-9d263a6dde14
C3N-02300	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-02300.singleCaller.fixedHeader.vcf.gz	10239024	VCF	99ac28d9dde04ab80c030cafd53f0a46	C3N-02300.WXS.N.hg38	efb4390e-7744-4b34-9606-9d263a6dde14
C3N-02339	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-02339.maf.gz	17974244	MAF	ed75a3a96279ff9103726ef52ef652b5	C3N-02339.WXS.N.hg38	d1fc6600-5eae-4271-8f35-768cc945d06e
C3N-02339	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-02339.singleCaller.fixedHeader.vcf.gz	10587402	VCF	9952946b3a6de59ac1232fcfe564a935	C3N-02339.WXS.N.hg38	d1fc6600-5eae-4271-8f35-768cc945d06e
C3N-02374	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-02374.maf.gz	19916138	MAF	9033195e64cbcb4e8f21f2205ab5564e	C3N-02374.WXS.N.hg38	b0143e55-1562-4f7c-ab33-340309115bf0
C3N-02374	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-02374.singleCaller.fixedHeader.vcf.gz	13358918	VCF	9a07f548fe8fff30ed5e2bfd35fb27d7	C3N-02374.WXS.N.hg38	b0143e55-1562-4f7c-ab33-340309115bf0
C3N-02375	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-02375.maf.gz	15359344	MAF	81af384755c645b596e6a5edf667e100	C3N-02375.WXS.N.hg38	a12cda8d-52da-4e45-8d77-de7f80632bae
C3N-02375	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-02375.singleCaller.fixedHeader.vcf.gz	9781589	VCF	0753ea85228dc3edd7198fd9d590306c	C3N-02375.WXS.N.hg38	a12cda8d-52da-4e45-8d77-de7f80632bae
C3N-02425	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-02425.maf.gz	22134083	MAF	33f6f588dfb006b4fe4ada8ae8f78134	C3N-02425.WXS.N.hg38	eaa786cd-e457-427d-85c3-cfdd9897cde2
C3N-02425	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-02425.singleCaller.fixedHeader.vcf.gz	13278504	VCF	efa3f61ddaa328c5cb9488103600c4a4	C3N-02425.WXS.N.hg38	eaa786cd-e457-427d-85c3-cfdd9897cde2
C3N-02426	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-02426.maf.gz	16366016	MAF	6a9317544041269228397b6a7c301d37	C3N-02426.WXS.N.hg38	7b9c2faa-b0be-4b61-b977-c34bcd75c9e9
C3N-02426	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-02426.singleCaller.fixedHeader.vcf.gz	10995970	VCF	77ffb3a88a56e5e30595de6be4a5e495	C3N-02426.WXS.N.hg38	7b9c2faa-b0be-4b61-b977-c34bcd75c9e9
C3N-02434	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-02434.maf.gz	20999604	MAF	4c29df614f428522ec8b5eacbcac10ef	C3N-02434.WXS.N.hg38	af765aa7-07a6-4bec-8f12-8e0a6d0c193e
C3N-02434	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-02434.singleCaller.fixedHeader.vcf.gz	13550290	VCF	9493841411df394d0917a3700e5d14f7	C3N-02434.WXS.N.hg38	af765aa7-07a6-4bec-8f12-8e0a6d0c193e
C3N-02435	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-02435.maf.gz	17878015	MAF	b4ff0b51194236e4194a0449a8f17403	C3N-02435.WXS.N.hg38	db1c4701-ae3b-45fa-a6aa-6c6356cac883
C3N-02435	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-02435.singleCaller.fixedHeader.vcf.gz	12749457	VCF	7c81b0beafad6e81230cf0b454d3ac7b	C3N-02435.WXS.N.hg38	db1c4701-ae3b-45fa-a6aa-6c6356cac883
C3N-02494	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-02494.maf.gz	23832179	MAF	60975d13da6f6ee4e760dedcf88aa7fb	C3N-02494.WXS.N.hg38	88f0822d-0b68-4b77-95b0-f912e0b85cbd
C3N-02494	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-02494.singleCaller.fixedHeader.vcf.gz	15181895	VCF	196e68a7cce0d95de98bf1a224178895	C3N-02494.WXS.N.hg38	88f0822d-0b68-4b77-95b0-f912e0b85cbd
C3N-02523	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-02523.maf.gz	23044465	MAF	330933155f09fe6a127688805e646bc5	C3N-02523.WXS.N.hg38	2a16a8dd-0c7c-4547-b6cc-d988914d21fc
C3N-02523	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-02523.singleCaller.fixedHeader.vcf.gz	14137306	VCF	0e11260d4c9a480160b21383e6418c85	C3N-02523.WXS.N.hg38	2a16a8dd-0c7c-4547-b6cc-d988914d21fc
C3N-02575	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-02575.maf.gz	15367107	MAF	aa8cacb4fed9eab709cd9ec45bba6e73	C3N-02575.WXS.N.hg38	56807924-45f6-4cfb-9d3c-0852490bf541
C3N-02575	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-02575.singleCaller.fixedHeader.vcf.gz	10818240	VCF	cc2334565588ccb7e2450d2812325325	C3N-02575.WXS.N.hg38	56807924-45f6-4cfb-9d3c-0852490bf541
C3N-02675	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-02675.maf.gz	18296279	MAF	bb371974e18ac1c1ed62f645e71b8e7a	C3N-02675.WXS.N.hg38	589bf1b6-fabf-403b-9026-85a37176cfba
C3N-02675	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-02675.singleCaller.fixedHeader.vcf.gz	11652047	VCF	06377a9668447273e3d9ec9e69c6fdd2	C3N-02675.WXS.N.hg38	589bf1b6-fabf-403b-9026-85a37176cfba
C3N-03051	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-03051.maf.gz	21015265	MAF	16e80e9e8e1d064d8069675763b1d57f	C3N-03051.WXS.N.hg38	6090b05d-fc6b-44c2-9a57-d29c1b19d00a
C3N-03051	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-03051.singleCaller.fixedHeader.vcf.gz	13978886	VCF	35bcf55641b00179ce9d91554ee10337	C3N-03051.WXS.N.hg38	6090b05d-fc6b-44c2-9a57-d29c1b19d00a
C3N-03072	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-03072.maf.gz	21802634	MAF	4da6c7552cab7e2c6528e2f102e0e958	C3N-03072.WXS.N.hg38	35c64665-2925-450f-afc4-cc81d12fab1a
C3N-03072	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-03072.singleCaller.fixedHeader.vcf.gz	12314943	VCF	34ddf2f47a89fc63cef3b5424b636ea3	C3N-03072.WXS.N.hg38	35c64665-2925-450f-afc4-cc81d12fab1a
C3N-03076	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-03076.maf.gz	23213184	MAF	dbd5a0338f5bebc90819f854f09494e2	C3N-03076.WXS.N.hg38	ace21e30-003b-49dc-872f-eaa91c86810a
C3N-03076	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-03076.singleCaller.fixedHeader.vcf.gz	15349789	VCF	e110837fcf731a4240f6f18615ca8bca	C3N-03076.WXS.N.hg38	ace21e30-003b-49dc-872f-eaa91c86810a
C3N-03092	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-03092.maf.gz	19776007	MAF	c663ca20190d5adb59f9c87048b1d818	C3N-03092.WXS.N.hg38	2fa619d1-516a-49aa-a28e-77b4610cc6a3
C3N-03092	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-03092.singleCaller.fixedHeader.vcf.gz	12590790	VCF	0471a9722855d94356117c701aec0af4	C3N-03092.WXS.N.hg38	2fa619d1-516a-49aa-a28e-77b4610cc6a3
C3N-03093	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-03093.maf.gz	17664029	MAF	3d11a97ec47765f7bc29a39fc316149f	C3N-03093.WXS.N.hg38	5d1685ea-6990-4b65-8a0a-f612b53dd03e
C3N-03093	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-03093.singleCaller.fixedHeader.vcf.gz	10408811	VCF	40621314a4ae6b934a9b3fc967d87219	C3N-03093.WXS.N.hg38	5d1685ea-6990-4b65-8a0a-f612b53dd03e
C3N-03204	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-03204.maf.gz	18519855	MAF	120f74af90b31780ab027fbf905f51c4	C3N-03204.WXS.N.hg38	5c27e5f1-f18c-46f2-9e75-6b8000d93a64
C3N-03204	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-03204.singleCaller.fixedHeader.vcf.gz	12129074	VCF	d7b52d754b353629f103ce407155df18	C3N-03204.WXS.N.hg38	5c27e5f1-f18c-46f2-9e75-6b8000d93a64
C3N-03424	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-03424.maf.gz	15885463	MAF	f80336211306ffe18d9d5e0c5867f237	C3N-03424.WXS.N.hg38	2abe6156-f924-4cfe-b73a-fa8547091add
C3N-03424	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-03424.singleCaller.fixedHeader.vcf.gz	10125544	VCF	7ba0e421500724848cdc659588e44197	C3N-03424.WXS.N.hg38	2abe6156-f924-4cfe-b73a-fa8547091add
C3N-03425	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-03425.maf.gz	14255948	MAF	e74d04639142c2f1fd4f9b397a535847	C3N-03425.WXS.N.hg38	fd90d03c-3c87-4517-9a20-fffdd6714e27
C3N-03425	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-03425.singleCaller.fixedHeader.vcf.gz	8264276	VCF	e06a0e0200e78a3462731aa4fc40e889	C3N-03425.WXS.N.hg38	fd90d03c-3c87-4517-9a20-fffdd6714e27
C3N-03441	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-03441.maf.gz	16788141	MAF	1f54b0f25797d54b60d76de7d3a4e7a6	C3N-03441.WXS.N.hg38	b67c36c7-c280-4ffb-b911-f4f2e1f5a46f
C3N-03441	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-03441.singleCaller.fixedHeader.vcf.gz	11344460	VCF	3112b4d68af4c0b142879a73cd76c05e	C3N-03441.WXS.N.hg38	b67c36c7-c280-4ffb-b911-f4f2e1f5a46f
C3N-03486	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-03486.maf.gz	25896693	MAF	dae0b8fba5bfda75c95105763e38aad8	C3N-03486.WXS.N.hg38	84051ecf-2e64-43bc-8528-237b961f9c46
C3N-03486	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-03486.singleCaller.fixedHeader.vcf.gz	16521138	VCF	a8c93a007e0f04efd8450f4cb5356a05	C3N-03486.WXS.N.hg38	84051ecf-2e64-43bc-8528-237b961f9c46
C3N-03662	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-03662.maf.gz	21745930	MAF	c2e2f20b5ffc2df8a99f42157d7510ed	C3N-03662.WXS.N.hg38	ad8e0486-8b7e-4813-a620-d65d6a288451
C3N-03662	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-03662.singleCaller.fixedHeader.vcf.gz	13280851	VCF	5014ed37270369302fd47c3b4b953715	C3N-03662.WXS.N.hg38	ad8e0486-8b7e-4813-a620-d65d6a288451
C3N-03848	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-03848.maf.gz	17860351	MAF	c4994232064a7a408f6fa3863cf1b86f	C3N-03848.WXS.N.hg38	5d0b27e6-ab79-441b-b517-45a1bcbdfc7d
C3N-03848	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-03848.singleCaller.fixedHeader.vcf.gz	11690461	VCF	2fa2dcfee66ca59fc3c09b7af4a4eec8	C3N-03848.WXS.N.hg38	5d0b27e6-ab79-441b-b517-45a1bcbdfc7d
C3N-03851	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-03851.maf.gz	19569427	MAF	fcf99e10a9e06d2ad68cad3d9f3eadc8	C3N-03851.WXS.N.hg38	dda7b1f9-a55e-43ba-b623-90c93682d34b
C3N-03851	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-03851.singleCaller.fixedHeader.vcf.gz	12958407	VCF	063cb7017697a3cb69a5a06dc01699bd	C3N-03851.WXS.N.hg38	dda7b1f9-a55e-43ba-b623-90c93682d34b
C3N-03875	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-03875.maf.gz	25190370	MAF	4e427c56845dca6dc8c63211e2c7a3d1	C3N-03875.WXS.N.hg38	e9286352-bd5a-47c3-b3f9-7648e6429e07
C3N-03875	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-03875.singleCaller.fixedHeader.vcf.gz	17604008	VCF	1e8fb3424a78eabe981658d46b96a437	C3N-03875.WXS.N.hg38	e9286352-bd5a-47c3-b3f9-7648e6429e07
C3N-03877	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-03877.maf.gz	16853806	MAF	5af65bee1861674ded7db804c7091226	C3N-03877.WXS.N.hg38	a066d294-d257-42c8-b5da-bf96ba7a62f0
C3N-03877	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-03877.singleCaller.fixedHeader.vcf.gz	10091055	VCF	115e4682ec936ed8db1f28372e14c363	C3N-03877.WXS.N.hg38	a066d294-d257-42c8-b5da-bf96ba7a62f0
C3N-03880	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-03880.maf.gz	22449670	MAF	e68ac0f89b45fcb1d6501510471d392a	C3N-03880.WXS.N.hg38	68f299b8-9efd-4ae6-af93-0e1151f8e4df
C3N-03880	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-03880.singleCaller.fixedHeader.vcf.gz	14130694	VCF	17f6a149f93d8be98f5021a543435176	C3N-03880.WXS.N.hg38	68f299b8-9efd-4ae6-af93-0e1151f8e4df
C3N-03882	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-03882.maf.gz	20291956	MAF	fa1285137869e2b2ed88e8dbcebd2a50	C3N-03882.WXS.N.hg38	bb04dfe1-55c9-4f9d-bb4a-436839300327
